CTCF	EP300	GABPA	MAFK	NFE2L2	REST
SLC29A1	2	1	0	0	0	0
HSP90AB1	3	1	0	0	2	2
SLC35B2	2	0	0	0	1	1
NFKBIE	2	0	0	0	1	0
TMEM151B	1	0	0	0	0	0
AARS2	2	0	0	0	0	0
CDC5L	0	0	0	0	0	1
RUNX2	0	0	0	1	0	0
SUPT3H	0	0	1	1	0	0
CLIC5	1	0	0	0	0	0
ENPP4	0	0	0	0	0	0
ENPP5	0	0	0	0	0	0
RCAN2	0	0	0	0	0	0
CYP39A1	1	1	0	2	1	0
SLC25A27	1	1	0	2	1	0
TDRD6	0	0	0	0	0	0
PLA2G7	0	0	0	0	0	1
TNFRSF21	1	0	0	0	0	0
CD2AP	0	3	0	1	0	0
MUT	1	0	1	0	1	0
CENPQ	1	0	1	0	1	0
C6orf141	0	3	0	1	0	1
RHAG	0	0	0	0	0	0
CRISP2	0	0	0	0	0	0
CRISP3	0	0	0	0	0	0
TFAP2B	1	0	0	0	0	0
MCM3	1	0	1	0	0	0
PAQR8	1	0	0	1	0	0
EFHC1	1	1	2	1	1	0
TRAM2	2	0	1	0	0	0
TMEM14A	1	0	0	0	0	1
GSTA4	3	0	0	1	0	0
ICK	1	0	1	1	0	0
FBXO9	1	0	1	1	0	0
GCM1	1	0	0	0	0	0
ELOVL5	0	1	0	0	0	0
GCLC	0	1	1	1	1	0
LRRC1	1	0	0	0	0	0
MLIP	0	0	0	0	0	0
TINAG	0	0	0	0	0	0
FAM83B	0	0	0	0	0	0
HMGCLL1	0	0	0	0	0	0
BMP5	0	0	0	0	0	0
COL21A1	1	0	0	0	0	0
DST	1	0	0	0	1	0
BEND6	1	0	0	0	1	0
KIAA1586	1	0	1	0	0	0
ZNF451	0	1	1	0	0	0
BAG2	0	0	0	0	1	0
RAB23	1	0	0	1	0	0
PRIM2	2	1	2	2	0	0
KHDRBS2	0	0	0	0	0	0
PTP4A1	2	1	0	3	0	0
PHF3	1	0	0	0	0	0
EYS	0	0	0	0	0	0
LMBRD1	1	0	0	1	0	0
COL19A1	0	0	0	0	0	0
FAM135A	0	0	0	0	0	0
SMAP1	0	0	1	1	0	0
OGFRL1	0	0	0	0	0	0
RIMS1	0	0	0	0	0	1
KCNQ5	1	0	0	0	0	0
KHDC1L	0	0	0	0	0	0
KHDC1	2	0	1	0	0	0
DDX43	1	1	0	1	0	0
MB21D1	0	1	0	0	0	0
MTO1	0	1	0	0	0	0
EEF1A1	1	1	0	1	0	0
SLC17A5	3	0	0	1	0	0
CD109	0	0	0	0	0	0
COL12A1	4	2	0	2	0	0
COX7A2	0	1	1	0	0	0
TMEM30A	0	0	1	1	0	0
FILIP1	0	0	0	0	0	0
SENP6	0	0	0	0	0	0
MYO6	0	0	0	0	0	0
HTR1B	1	1	0	0	0	0
PHIP	0	0	0	0	0	1
HMGN3	0	0	0	0	1	0
LCA5	1	1	0	2	0	0
SH3BGRL2	0	0	0	1	0	0
ELOVL4	2	0	0	0	0	0
TTK	0	0	1	0	0	0
BCKDHB	0	0	0	1	0	0
FAM46A	1	0	0	0	0	0
IBTK	0	0	0	2	0	0
TPBG	1	0	1	0	0	1
UBE3D	4	0	0	0	0	0
DOPEY1	3	0	0	0	0	0
RWDD2A	0	0	0	0	0	0
PGM3	0	0	0	0	0	0
ME1	0	1	0	2	1	0
PRSS35	2	0	0	0	0	0
SNAP91	0	0	0	0	0	0
RIPPLY2	1	0	1	2	0	2
CYB5R4	1	0	1	1	1	2
MRAP2	0	0	0	0	0	0
TBX18	0	0	0	0	0	0
NT5E	0	0	0	0	0	0
SNX14	0	0	1	0	0	0
SYNCRIP	0	0	0	1	0	0
CGA	0	0	0	0	0	0
ZNF292	0	0	0	0	0	0
SMIM8	1	0	0	0	0	0
SLC35A1	0	0	0	0	0	0
RARS2	0	0	1	0	0	3
ORC3	0	0	1	0	0	3
AKIRIN2	0	0	1	1	1	1
CNR1	0	0	0	0	0	0
RNGTT	0	0	1	1	0	0
PNRC1	0	3	0	0	0	0
SRSF12	1	0	0	1	0	0
UBE2J1	0	1	0	0	0	0
RRAGD	0	0	0	0	0	0
ANKRD6	0	0	0	0	0	0
LYRM2	0	0	1	0	0	0
MDN1	1	1	1	0	0	0
BACH2	2	0	0	0	0	0
MAP3K7	0	0	2	1	1	0
EPHA7	2	0	0	0	0	0
MANEA	0	0	0	0	0	0
FUT9	0	0	0	0	0	0
UFL1	0	1	1	0	0	0
GPR63	0	0	0	0	0	0
NDUFAF4	2	0	0	1	2	0
KLHL32	2	0	0	1	2	0
MMS22L	0	0	0	0	0	0
POU3F2	1	0	0	0	0	0
FBXL4	1	0	0	0	0	0
FAXC	1	0	0	0	0	1
COQ3	0	0	1	0	0	0
PNISR	1	0	1	0	0	1
USP45	1	0	1	0	0	0
CCNC	0	0	1	1	1	1
SIM1	1	0	0	0	0	0
ASCC3	0	0	1	0	0	0
GRIK2	0	0	0	0	0	1
HACE1	0	0	0	0	0	0
LIN28B	0	0	0	0	0	0
BVES	1	0	0	0	0	0
POPDC3	0	0	1	0	0	0
PREP	1	0	0	0	0	1
PRDM1	3	2	1	1	0	1
ATG5	1	2	1	0	0	0
AIM1	0	0	0	0	1	0
QRSL1	0	0	0	0	0	0
RTN4IP1	0	0	0	0	0	0
C6orf203	1	0	1	0	0	0
BEND3	2	0	0	0	1	1
PDSS2	1	0	0	0	0	0
SOBP	0	0	0	0	0	0
SEC63	0	0	0	0	0	0
OSTM1	0	0	1	0	0	1
NR2E1	0	0	0	0	0	1
SNX3	0	0	1	1	0	0
LACE1	0	1	2	0	0	0
FOXO3	0	1	0	0	0	0
ARMC2	0	0	0	0	0	0
SESN1	0	0	0	0	0	0
CEP57L1	0	0	0	0	0	0
CD164	1	0	1	0	0	1
SMPD2	1	0	0	0	0	0
PPIL6	1	0	0	0	0	0
MICAL1	0	0	0	0	0	0
ZBTB24	0	0	0	1	0	0
AK9	1	2	0	0	0	0
FIG4	1	2	0	0	0	0
WASF1	1	0	1	1	0	1
CDC40	1	0	1	1	0	1
METTL24	0	0	0	0	0	0
DDO	0	0	0	0	0	0
SLC22A16	0	0	0	0	0	0
AMD1	0	2	0	1	0	1
CDK19	0	2	0	1	0	1
GTF3C6	1	1	1	0	0	0
RPF2	0	0	1	0	0	0
SLC16A10	0	0	0	1	0	0
REV3L	0	1	0	0	0	0
TRAF3IP2	0	0	0	0	0	0
FYN	0	2	0	0	0	0
WISP3	0	0	0	0	0	0
FAM229B	1	0	0	0	0	0
TUBE1	1	0	0	0	0	0
LAMA4	0	0	0	1	0	0
RFPL4B	1	0	0	0	0	0
MARCKS	1	0	0	0	0	0
HDAC2	1	0	0	0	0	0
HS3ST5	0	0	0	0	0	0
FRK	1	0	0	0	0	0
NT5DC1	1	0	1	1	0	0
TSPYL4	0	1	0	0	0	0
DSE	0	1	0	0	0	0
TSPYL1	1	0	0	1	0	0
FAM26F	0	0	0	0	0	0
FAM26E	1	0	0	0	0	0
FAM26D	3	0	0	0	0	0
TRAPPC3L	1	0	0	0	0	0
RWDD1	1	0	0	0	0	0
RSPH4A	0	0	0	0	0	0
ZUFSP	0	0	0	0	0	0
KPNA5	0	0	0	0	0	0
FAM162B	0	0	0	0	0	0
DCBLD1	1	0	0	0	0	0
GOPC	1	1	0	1	0	0
NUS1	1	0	1	0	0	0
PLN	2	0	0	0	0	0
CEP85L	0	0	0	0	0	0
ASF1A	1	0	0	1	1	0
MCM9	0	0	0	0	0	0
FAM184A	1	0	0	0	0	0
MAN1A1	0	0	0	0	0	0
GJA1	0	0	0	0	0	0
HSF2	0	0	0	0	0	0
SERINC1	0	0	1	0	0	0
PKIB	0	0	1	0	0	0
SMPDL3A	2	0	1	0	0	0
CLVS2	0	0	0	0	0	0
TRDN	0	0	0	0	0	0
NKAIN2	2	0	0	0	0	0
RNF217	0	0	0	0	0	0
TPD52L1	2	0	0	0	0	0
HDDC2	1	0	0	0	0	0
HEY2	0	0	0	0	0	0
NCOA7	0	2	0	0	1	0
HINT3	3	3	0	0	0	0
TRMT11	1	0	1	0	0	0
CENPW	0	0	0	0	0	0
RSPO3	1	0	0	0	0	0
RNF146	1	0	0	0	0	0
ECHDC1	0	0	1	0	0	0
SOGA3	2	0	0	0	0	2
THEMIS	0	0	0	0	0	0
PTPRK	2	0	0	0	0	0
LAMA2	0	0	0	0	0	0
ARHGAP18	0	0	0	0	0	0
L3MBTL3	1	0	0	0	0	0
SAMD3	0	0	0	0	0	1
TMEM200A	0	0	0	0	0	1
EPB41L2	0	0	0	1	0	0
AKAP7	0	0	0	0	0	0
ARG1	0	0	0	0	0	0
MED23	1	1	1	0	0	0
ENPP3	1	1	1	0	0	0
ENPP1	1	0	0	0	0	0
CTGF	0	3	0	1	2	0
MOXD1	2	0	0	0	0	0
STX7	0	0	0	0	0	0
VNN3	2	0	0	0	0	0
VNN2	1	0	0	0	0	0
SLC18B1	2	0	1	0	0	0
RPS12	1	1	1	0	1	1
EYA4	1	1	0	0	0	1
TCF21	0	0	0	0	0	0
TBPL1	1	0	1	1	0	0
SLC2A12	0	0	0	0	0	0
SGK1	0	0	0	0	0	0
ALDH8A1	1	0	0	0	0	0
HBS1L	0	0	0	0	0	0
MYB	1	0	0	0	0	0
AHI1	0	0	0	1	0	0
PDE7B	0	0	0	0	0	0
MTFR2	0	0	1	0	0	0
BCLAF1	0	0	1	0	1	1
MAP7	2	0	0	0	0	0
MAP3K5	1	1	0	0	0	0
PEX7	1	0	0	0	0	0
SLC35D3	1	0	0	0	0	0
IL20RA	0	0	0	0	0	0
IFNGR1	0	2	1	0	0	1
OLIG3	0	0	0	0	0	0
TNFAIP3	1	1	0	0	0	0
PERP	2	1	1	1	0	0
HEBP2	1	1	0	0	0	0
NHSL1	0	0	0	0	0	0
CCDC28A	0	0	1	0	0	0
ECT2L	0	0	0	0	0	0
REPS1	2	0	0	0	0	0
ABRACL	0	0	0	0	0	0
HECA	1	0	0	0	0	0
TXLNB	0	0	0	0	0	1
CITED2	1	3	0	1	0	0
VTA1	1	1	1	1	0	0
HIVEP2	0	0	0	0	0	0
AIG1	0	1	0	0	0	0
ADAT2	0	0	1	0	0	0
PEX3	0	0	1	0	0	0
FUCA2	1	0	1	0	0	0
PHACTR2	0	0	0	0	0	1
LTV1	0	0	1	0	0	0
PLAGL1	0	0	0	0	0	0
SF3B5	0	0	1	1	0	0
STX11	0	0	0	0	0	0
UTRN	0	0	0	1	0	0
EPM2A	0	0	0	0	0	0
FBXO30	0	0	0	1	1	0
SHPRH	0	0	0	0	0	0
RAB32	0	0	0	0	0	0
ADGB	0	0	0	0	0	0
STXBP5	0	0	0	0	0	0
SAMD5	2	0	0	0	0	0
SASH1	0	0	0	0	0	0
UST	1	1	0	0	0	0
TAB2	0	0	0	0	0	0
ZC3H12D	0	0	0	0	0	0
PPIL4	1	0	1	0	0	0
GINM1	2	0	0	0	0	0
KATNA1	0	0	1	0	0	0
LATS1	1	0	1	0	0	0
NUP43	1	0	0	0	0	0
PCMT1	1	0	0	0	0	0
LRP11	1	0	0	1	0	1
RAET1E	1	5	0	1	0	0
RAET1G	2	0	0	0	0	0
ULBP2	1	0	0	0	0	0
ULBP1	1	0	0	0	0	0
RAET1L	2	0	0	0	0	0
ULBP3	2	0	0	0	0	0
PPP1R14C	0	0	0	0	0	0
PLEKHG1	1	0	0	0	0	0
MTHFD1L	0	1	0	0	0	0
AKAP12	0	0	0	0	0	0
ZBTB2	0	0	0	0	0	0
RMND1	0	0	1	0	0	1
CCDC170	0	0	0	0	0	0
ESR1	0	0	0	0	0	0
SYNE1	1	0	0	0	0	0
MYCT1	0	0	0	0	0	0
VIP	0	1	0	0	0	1
FBXO5	1	0	0	0	0	0
MTRF1L	1	0	1	0	0	0
RGS17	0	0	0	0	0	1
IPCEF1	0	0	0	0	0	0
CNKSR3	1	0	0	0	0	0
SCAF8	1	0	1	0	0	0
TIAM2	0	0	0	0	0	0
TFB1M	0	0	1	0	0	0
ARID1B	0	0	0	0	0	0
TMEM242	2	0	1	0	0	1
ZDHHC14	0	0	0	0	0	0
SNX9	0	0	0	0	0	0
SYNJ2	0	0	0	0	0	0
SERAC1	0	0	0	0	0	0
GTF2H5	0	0	0	0	0	0
TULP4	0	0	0	0	0	0
TMEM181	0	0	0	0	0	1
DYNLT1	0	0	0	0	0	0
SYTL3	0	0	0	0	0	0
EZR	0	0	0	0	0	1
C6orf99	1	1	1	0	0	0
RSPH3	1	0	1	0	0	0
TAGAP	1	0	0	0	0	0
WTAP	0	1	1	0	0	0
ACAT2	1	0	0	0	0	0
SOD2	1	0	0	0	0	0
TCP1	0	0	2	0	0	0
MRPL18	0	0	2	0	0	0
PNLDC1	0	0	1	0	0	0
IGF2R	0	0	0	0	1	0
SLC22A3	0	0	0	0	0	0
MAP3K4	1	0	0	0	0	0
AGPAT4	0	0	0	0	0	0
PACRG	0	0	0	0	0	1
PARK2	0	0	0	0	0	1
QKI	1	0	0	0	0	1
PDE10A	0	0	0	0	0	0
T	0	0	0	0	0	0
PRR18	1	0	0	1	0	0
SFT2D1	0	0	1	0	0	0
MPC1	1	0	0	0	0	0
RPS6KA2	0	0	0	0	0	0
RNASET2	0	0	0	0	0	0
FGFR1OP	1	0	0	1	0	0
CCR6	1	0	0	0	0	0
TTLL2	0	0	0	0	0	0
MLLT4	0	0	0	0	0	1
DACT2	0	0	0	0	0	0
THBS2	0	0	0	0	0	0
WDR27	0	0	2	0	0	0
C6orf120	0	0	2	0	0	0
PHF10	0	1	0	0	0	0
TCTE3	0	0	1	0	0	0
ERMARD	0	0	1	0	0	0
FAM120B	0	0	0	0	0	0
PSMB1	0	0	2	0	0	0
TBP	0	0	2	0	0	0
PDCD2	1	0	1	0	0	0
FAM20C	1	0	0	0	0	0
PDGFA	1	0	0	0	0	0
PRKAR1B	0	0	1	0	0	0
SUN1	3	1	0	0	0	0
GET4	1	0	0	0	0	1
ADAP1	1	0	0	0	0	0
COX19	0	0	0	0	0	0
CYP2W1	2	1	0	0	1	0
GPR146	0	0	0	1	1	0
GPER1	1	0	0	0	0	0
C7orf50	1	0	0	0	0	0
ZFAND2A	0	0	2	1	0	0
UNCX	0	0	0	0	0	0
MICALL2	0	0	0	0	0	0
INTS1	1	2	1	1	1	0
MAFK	1	4	0	1	2	0
TMEM184A	2	2	0	0	0	0
PSMG3	3	1	1	0	0	0
MAD1L1	0	0	1	1	2	0
NUDT1	1	0	1	1	2	0
SNX8	0	0	1	0	0	0
EIF3B	1	0	0	0	0	0
CHST12	0	0	0	0	0	0
LFNG	2	0	0	0	0	0
BRAT1	1	0	0	0	0	1
IQCE	3	0	0	0	0	0
TTYH3	0	0	0	0	0	0
GNA12	0	0	1	0	0	0
CARD11	0	0	0	0	0	0
SDK1	0	0	0	0	0	0
FOXK1	1	0	0	0	0	0
AP5Z1	1	0	1	0	0	0
RADIL	0	0	0	0	0	0
RBAK	0	0	1	0	0	0
RBAK-RBAKDN	0	0	1	0	0	0
WIPI2	0	0	0	1	0	0
SLC29A4	1	0	0	0	0	0
TNRC18	1	1	1	1	0	0
FBXL18	0	0	1	0	0	0
ACTB	2	1	1	1	0	0
FSCN1	0	3	1	0	0	0
RNF216	1	0	0	0	0	0
CCZ1	0	0	1	0	0	0
PMS2	0	1	1	0	0	0
AIMP2	0	1	1	0	0	0
EIF2AK1	0	0	1	0	0	0
USP42	0	0	1	0	0	0
CYTH3	1	0	0	0	0	0
FAM220A	1	0	0	0	0	0
RAC1	0	0	1	0	0	0
DAGLB	0	2	0	1	1	0
KDELR2	1	0	0	0	0	0
ZDHHC4	3	0	1	0	0	0
C7orf26	1	0	0	0	0	0
ZNF853	2	0	0	0	0	0
ZNF12	0	1	2	0	0	0
C1GALT1	1	1	0	0	0	0
MIOS	0	1	1	0	0	0
RPA3	0	0	0	0	0	0
GLCCI1	1	0	0	0	0	0
ICA1	0	0	0	0	0	0
NDUFA4	0	0	0	0	0	0
PHF14	0	0	1	1	0	1
THSD7A	0	0	0	0	0	0
TMEM106B	1	0	0	2	1	0
SCIN	0	0	0	1	0	0
ARL4A	4	0	2	1	2	1
ETV1	0	0	0	0	0	0
DGKB	0	1	0	1	0	0
AGMO	0	0	0	0	0	0
MEOX2	0	0	0	0	0	0
ISPD	0	0	0	0	0	0
SOSTDC1	0	0	0	0	0	0
ANKMY2	0	0	0	0	1	1
BZW2	0	0	0	0	1	1
TSPAN13	0	0	0	0	0	0
AGR2	2	0	0	0	0	0
AHR	0	0	1	0	0	0
SNX13	0	1	0	1	1	0
HDAC9	0	0	0	0	0	0
TWIST1	1	0	0	0	0	0
TWISTNB	2	0	0	0	0	0
MACC1	1	0	0	0	0	0
ITGB8	1	0	0	1	0	0
SP8	0	0	0	0	0	0
SP4	0	0	1	0	0	0
DNAH11	0	0	0	0	0	0
CDCA7L	0	0	0	0	0	0
RAPGEF5	0	0	0	0	0	0
STEAP1B	1	0	0	0	0	0
IL6	4	3	0	2	2	1
TOMM7	0	0	0	0	0	0
FAM126A	2	0	0	2	1	0
KLHL7	1	0	0	0	0	1
NUPL2	1	1	1	1	0	0
GPNMB	0	0	0	0	0	0
MALSU1	0	0	1	0	0	0
IGF2BP3	1	2	0	1	0	2
TRA2A	0	0	0	1	0	0
CCDC126	0	0	1	1	0	0
FAM221A	0	0	0	0	0	0
MPP6	1	0	0	0	0	0
DFNA5	1	0	0	0	0	1
OSBPL3	3	0	1	1	0	0
CYCS	0	2	0	1	0	1
C7orf31	1	0	0	0	0	0
NFE2L3	0	0	0	0	0	0
HNRNPA2B1	0	1	0	0	1	0
CBX3	0	1	0	0	1	0
SNX10	2	0	0	0	0	0
C7orf71	0	0	0	0	0	0
SKAP2	1	1	0	0	0	0
HOXA1	0	0	0	0	0	0
HOXA2	0	0	0	0	0	0
HOXA3	1	0	0	0	0	0
HOXA4	1	0	0	0	0	0
HOXA5	3	0	0	0	0	1
HOXA6	2	0	1	0	0	1
HOXA7	2	0	1	0	0	1
HOXA9	1	0	1	0	0	0
HOXA10	1	1	0	0	0	0
HOXA11	1	1	0	0	0	0
HOXA13	1	0	0	0	0	0
EVX1	0	0	0	0	0	0
HIBADH	0	0	0	1	0	0
TAX1BP1	1	0	2	0	0	0
JAZF1	0	0	0	0	0	0
CREB5	2	1	0	1	1	0
CPVL	0	0	0	0	0	0
CHN2	0	0	0	0	0	0
PRR15	0	0	0	1	0	0
WIPF3	0	0	0	0	0	0
SCRN1	0	0	0	1	0	0
FKBP14	0	0	0	0	0	0
PLEKHA8	0	0	0	0	0	0
MTURN	0	0	0	0	0	0
ZNRF2	1	0	1	0	0	0
NOD1	0	0	0	0	0	0
GGCT	1	0	1	0	0	0
GARS	0	1	1	0	0	0
FAM188B	0	0	0	0	0	0
AQP1	1	0	1	0	0	0
PPP1R17	0	0	0	0	0	0
PDE1C	0	0	0	0	0	1
LSM5	1	0	2	0	0	1
AVL9	1	0	2	0	0	1
KBTBD2	0	0	3	0	0	0
FKBP9	2	0	1	0	0	0
NT5C3A	0	0	0	0	0	0
RP9	1	0	1	0	0	0
BBS9	0	0	0	0	0	0
BMPER	1	0	0	0	0	0
DPY19L1	2	0	1	0	0	0
TBX20	0	0	0	0	0	0
HERPUD2	0	1	1	0	2	1
SEPT7	1	0	1	1	1	0
EEPD1	0	0	0	0	0	0
ANLN	0	0	0	0	0	0
KIAA0895	0	0	0	0	0	0
AOAH	0	0	0	0	0	0
ELMO1	0	0	0	0	0	0
GPR141	1	0	0	2	0	1
SFRP4	3	0	1	2	0	0
EPDR1	3	0	1	2	0	0
STARD3NL	1	0	0	0	0	0
AMPH	0	0	0	0	0	0
VPS41	0	0	1	0	0	0
POU6F2	0	0	0	0	0	0
YAE1D1	0	0	1	0	0	1
RALA	0	1	1	1	0	0
CDK13	0	0	1	0	0	1
MPLKIP	1	0	1	0	0	0
SUGCT	1	0	1	0	0	0
INHBA	5	1	0	0	0	0
GLI3	0	0	0	0	0	0
C7orf25	0	0	0	0	0	0
PSMA2	1	0	0	0	0	0
MRPL32	1	0	0	0	0	0
HECW1	1	0	0	0	0	0
STK17A	3	0	0	1	0	0
COA1	1	0	1	1	1	0
BLVRA	1	0	0	1	0	0
MRPS24	0	3	0	0	0	0
URGCP	1	0	0	0	0	1
UBE2D4	1	0	0	0	0	1
DBNL	1	0	1	1	0	1
PGAM2	1	0	0	0	0	0
POLM	3	0	1	0	0	0
AEBP1	0	0	0	0	0	0
POLD2	1	0	0	0	0	1
MYL7	2	0	0	0	0	1
YKT6	2	0	1	0	0	0
CAMK2B	0	0	0	0	0	0
NUDCD3	2	0	1	0	0	0
NPC1L1	1	0	0	0	0	0
DDX56	1	0	2	2	0	0
TMED4	1	0	2	2	0	0
OGDH	0	0	0	1	0	1
ZMIZ2	0	0	0	0	0	0
PPIA	1	0	0	0	0	2
H2AFV	2	1	1	1	0	0
PURB	0	1	1	0	1	0
MYO1G	3	4	0	0	2	0
CCM2	1	1	0	1	2	0
NACAD	0	0	0	0	0	0
TBRG4	1	1	1	0	1	0
ADCY1	1	0	0	0	0	0
IGFBP1	1	2	0	1	0	0
IGFBP3	4	0	0	2	0	0
TNS3	2	0	0	1	0	1
PKD1L1	2	0	0	0	0	0
HUS1	1	1	1	0	1	0
SUN3	0	0	0	0	0	0
C7orf57	0	0	0	0	0	0
UPP1	0	2	0	1	1	0
ABCA13	0	0	0	0	0	0
ZPBP	1	0	0	0	0	0
IKZF1	0	0	0	0	0	0
FIGNL1	0	1	0	1	0	0
GRB10	2	0	0	1	0	0
COBL	2	1	0	0	0	0
VSTM2A	0	0	0	0	0	1
SEC61G	0	0	1	0	0	0
EGFR	0	1	0	0	0	0
LANCL2	0	0	1	0	0	0
VOPP1	0	0	1	0	0	0
ZNF713	0	0	0	0	0	0
MRPS17	0	0	0	0	0	0
GBAS	1	0	0	0	0	0
PSPH	0	0	0	1	0	0
CCT6A	0	0	0	1	0	0
SUMF2	0	0	0	0	0	0
PHKG1	2	0	0	0	0	0
CHCHD2	1	0	1	0	0	0
ZNF716	0	0	0	0	0	0
ZNF727	0	0	0	0	0	0
ZNF680	0	0	1	1	1	0
ZNF107	0	0	2	0	0	0
ZNF138	0	0	1	0	0	0
ZNF273	0	0	0	0	0	0
ERV3-1	0	1	1	0	0	0
ZNF92	0	0	1	0	0	0
VKORC1L1	0	0	0	0	0	0
GUSB	0	1	1	0	0	0
ASL	1	0	0	0	0	0
CRCP	1	0	1	0	0	0
TPST1	1	0	0	0	0	0
KCTD7	0	0	0	0	0	0
RABGEF1	0	0	1	1	0	0
TMEM248	0	0	1	0	0	1
SBDS	1	0	1	0	0	0
TYW1	1	0	1	0	0	0
AUTS2	0	0	0	0	0	0
CALN1	0	0	0	0	0	0
TYW1B	1	0	1	0	0	0
POM121	0	0	1	0	0	0
NSUN5	0	1	1	0	0	0
FZD9	1	0	0	0	0	0
BAZ1B	0	0	0	0	0	0
BCL7B	0	0	0	0	0	0
TBL2	0	0	0	1	0	0
MLXIPL	1	1	0	0	0	0
VPS37D	0	0	0	0	0	0
DNAJC30	0	0	0	0	0	0
WBSCR22	0	0	0	0	0	0
STX1A	1	2	0	1	0	0
ABHD11	1	1	0	1	0	0
CLDN3	0	0	0	1	1	0
CLDN4	2	3	1	1	2	2
WBSCR27	1	2	0	1	1	1
ELN	3	0	0	0	0	0
LIMK1	0	1	0	1	0	0
EIF4H	2	0	0	0	0	1
LAT2	3	0	0	0	0	0
RFC2	0	0	1	0	0	1
CLIP2	0	0	1	0	0	1
GTF2IRD1	1	1	0	0	1	0
GTF2I	1	0	0	0	1	0
GTF2IRD2B	0	0	0	0	0	0
GATSL2	0	0	0	0	0	0
POM121C	0	0	1	0	0	0
HIP1	0	1	0	0	0	0
CCL26	0	0	0	0	0	0
CCL24	0	0	0	0	0	0
RHBDD2	0	1	0	0	0	0
POR	0	0	0	0	2	1
STYXL1	0	1	1	0	0	0
MDH2	0	1	1	0	0	0
SRRM3	0	0	0	0	0	3
HSPB1	0	3	0	2	0	0
YWHAG	1	1	0	2	1	0
ZP3	0	0	0	0	1	0
UPK3B	2	0	0	0	0	0
CCDC146	0	0	0	0	0	0
FGL2	0	0	0	0	0	0
GSAP	0	0	0	0	0	0
PTPN12	0	1	2	0	0	0
RSBN1L	1	0	0	0	0	0
TMEM60	1	0	1	0	0	0
PHTF2	1	0	1	0	0	0
MAGI2	0	0	0	0	0	0
GNAI1	1	0	0	0	0	0
CD36	0	0	0	0	0	0
SEMA3C	1	0	0	0	0	0
HGF	1	0	0	0	0	0
CACNA2D1	1	0	0	0	0	1
PCLO	0	0	0	0	0	2
SEMA3E	1	0	0	0	0	0
SEMA3A	0	0	0	0	0	0
KIAA1324L	1	0	0	0	0	0
DMTF1	1	0	1	1	2	0
TMEM243	1	0	0	1	0	0
CROT	0	0	0	0	0	0
ABCB4	0	0	0	0	0	0
RUNDC3B	0	0	0	0	0	0
ABCB1	0	0	0	0	0	0
DBF4	0	0	2	1	0	0
SLC25A40	0	0	2	1	0	0
ADAM22	0	0	0	0	0	0
SRI	0	1	0	2	0	0
STEAP4	0	1	0	0	0	0
ZNF804B	0	0	0	0	0	0
STEAP1	1	0	0	0	0	0
STEAP2	0	0	0	0	0	0
GTPBP10	1	0	1	0	1	0
CLDN12	1	0	1	0	0	0
CDK14	0	0	0	1	0	1
FZD1	0	0	0	0	0	0
MTERF	2	0	1	0	0	0
AKAP9	0	0	1	0	0	0
CYP51A1	1	0	1	0	0	0
KRIT1	1	2	1	0	0	0
ANKIB1	1	2	1	0	0	0
GATAD1	2	1	2	0	0	0
PEX1	1	0	1	0	0	0
RBM48	1	0	1	0	0	0
FAM133B	1	0	0	0	0	0
CDK6	1	1	0	3	0	0
SAMD9	0	0	0	0	0	0
SAMD9L	0	0	0	0	0	0
HEPACAM2	2	0	0	0	0	0
TFPI2	0	0	0	0	0	0
GNG11	0	2	0	1	0	0
BET1	0	0	0	0	1	0
COL1A2	1	0	0	0	0	0
CASD1	0	0	0	0	0	2
SGCE	1	0	0	0	0	0
PEG10	1	0	0	0	0	0
PPP1R9A	1	0	0	0	0	0
PON1	0	0	0	0	0	0
PON3	0	0	0	0	0	0
PON2	0	0	0	0	0	0
PDK4	0	1	0	0	0	0
DYNC1I1	0	0	0	0	0	0
SLC25A13	0	0	1	0	0	1
SHFM1	0	0	1	2	1	0
DLX6	0	0	0	0	0	0
DLX5	1	0	0	0	0	0
ASNS	0	0	0	0	0	0
LMTK2	1	0	0	0	0	0
BHLHA15	0	0	0	0	0	0
TECPR1	0	0	2	0	0	0
BRI3	0	2	0	1	0	0
BAIAP2L1	2	0	0	0	0	0
NPTX2	0	0	0	0	0	1
TMEM130	3	0	1	0	0	0
TRRAP	3	0	1	0	0	0
SMURF1	0	0	0	0	0	0
ARPC1A	0	1	1	2	0	0
ARPC1B	2	0	0	0	0	0
PDAP1	1	0	2	0	0	0
BUD31	1	0	2	0	0	0
PTCD1	0	0	1	1	0	0
CPSF4	0	0	1	1	0	0
ATP5J2	1	1	1	0	0	1
ATP5J2-PTCD1	1	1	1	0	0	1
ZNF789	0	1	1	0	0	1
ZNF394	1	2	2	0	0	0
ZKSCAN5	0	2	2	0	0	0
FAM200A	0	0	2	1	0	1
ZNF655	0	1	3	1	0	1
ZSCAN25	2	0	1	0	0	0
CYP3A5	0	0	0	0	0	0
CYP3A43	0	0	0	0	0	0
TRIM4	2	0	1	0	0	1
AZGP1	1	0	0	0	0	0
ZKSCAN1	0	0	1	0	0	1
ZSCAN21	1	0	1	0	0	0
ZNF3	2	2	1	1	1	0
COPS6	2	2	1	2	1	0
AP4M1	1	0	3	1	0	0
MCM7	1	0	3	1	0	0
CNPY4	0	0	0	0	0	0
TAF6	0	0	0	0	0	0
MBLAC1	2	0	0	0	0	0
